Course ID,Subject,Catalog,Rq Group,Line,Line Type,Min Units,Min Course,Rqs Typ,Rqrmnt,Cond Code,Operator,Value,Acad Group,Subject,Catalog,Ptrn Type,Course ID,Trnsfr Lvl,Test Crdt,Othr Crdt,Min Points,Min Units,Incl Equiv,Term,Assoc,Conn,Parenth,Test ID,Component,Score,Max Age,Select Method,Rpt Descr,Description
12624,SPED,4650,6505,10,CRSE,0,0,PRE,,,,,,,,SMPL,9002,ALL,Y,Y,0,0,Y,,0,,(,,,0,0,,,
12624,SPED,4650,6505,20,CRSE,0,0,PRE,,,,,,,,SMPL,58289,ALL,Y,Y,0,0,Y,,0,OR,),,,0,0,,,
12624,SPED,4650,6505,30,COND,0,0,,,PR,NE,NDG,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
12627,SPED,4710,4017,10,COND,0,0,,,CGA,GE,2.75,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
12627,SPED,4710,4017,20,CRSE,0,0,PRE,,,,,,,,SMPL,58289,ALL,Y,Y,0,0,Y,,0,AND,(,,,0,0,,,
12627,SPED,4710,4017,30,CRSE,0,0,PRE,,,,,,,,SMPL,58604,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
12627,SPED,4710,4017,40,CRSE,0,0,PRE,,,,,,,,SMPL,9004,ALL,Y,Y,0,0,Y,,0,OR,),,,0,0,,,
12628,SPED,4720,1761,10,COND,0,0,,,CGA,GE,2.75,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
12629,SPED,4724,2996,10,CRSE,0,0,CO,,,,,,,,SMPL,12628,ALL,Y,Y,0,0,Y,,0,,(,,,0,0,,,
12629,SPED,4724,2996,20,CRSE,0,0,CO,,,,,,,,SMPL,12630,ALL,Y,Y,0,0,Y,,0,OR,),,,0,0,,,
12629,SPED,4724,2996,30,COND,0,0,,,CGA,GE,2.75,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
12630,SPED,4730,2905,10,CRSE,0,0,PRE,,,,,,,,SMPL,12628,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
12630,SPED,4730,2905,20,COND,0,0,,,CGA,GE,2.75,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
12631,SPED,4740,1770,10,COND,0,0,,,CGA,GE,2.75,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
12631,SPED,4740,1770,20,CRSE,0,0,PRE,,,,,,,,SMPL,12579,ALL,Y,Y,0,0,Y,,0,AND,,,,0,0,,,
12631,SPED,4740,1770,30,CRSE,0,0,PRE,,,,,,,,SMPL,12580,ALL,Y,Y,0,0,Y,,0,AND,,,,0,0,,,
12631,SPED,4740,1770,40,CRSE,0,0,PRE,,,,,,,,SMPL,57679,ALL,Y,Y,0,0,Y,,0,AND,,,,0,0,,,
12631,SPED,4740,1770,50,CRSE,0,0,PRE,,,,,,,,SMPL,12594,ALL,Y,Y,0,0,Y,,0,AND,,,,0,0,,,
12632,SPED,4750,2909,10,CRSE,0,0,PRE,,,,,,,,SMPL,12607,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
12632,SPED,4750,2909,20,CRSE,0,0,PRE,,,,,,,,SMPL,12611,ALL,Y,Y,0,0,Y,,0,AND,,,,0,0,,,
12632,SPED,4750,2909,30,COND,0,0,,,PR,NE,NDG,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
12635,SPED,4800,3000,10,CRSE,0,0,PRE,,,,,,,,SMPL,58289,ALL,Y,Y,0,0,Y,,0,,(,,,0,0,,,
12635,SPED,4800,3000,20,CRSE,0,0,PRE,,,,,,,,SMPL,9002,ALL,Y,Y,0,0,Y,,0,OR,),,,0,0,,,
12635,SPED,4800,3000,30,CRSE,0,0,PRE,,,,,,,,SMPL,8999,ALL,Y,Y,0,0,Y,,0,AND,,,,0,0,,,
12635,SPED,4800,3000,40,COND,0,0,,,CGA,GE,2.75,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
12636,SPED,4810,4014,10,CRSE,0,0,PRE,,,,,,,,SMPL,58289,ALL,Y,Y,0,0,Y,,0,,(,,,0,0,,,
12636,SPED,4810,4014,20,CRSE,0,0,PRE,,,,,,,,SMPL,9002,ALL,Y,Y,0,0,Y,,0,OR,),,,0,0,,,
12636,SPED,4810,4014,30,CRSE,0,0,PRE,,,,,,,,SMPL,58604,ALL,Y,Y,0,0,Y,,0,AND,,,,0,0,,,
12636,SPED,4810,4014,40,COND,0,0,,,CGA,GE,2.75,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
12731,STAT,3000,2402,10,RQ,0,0,PRE,7,,,,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
12732,STAT,3010,2404,10,CRSE,0,0,PRE,,,,,,,,SMPL,12731,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
12733,STAT,3800,2407,10,CRSE,0,0,PRE,,,,,,,,SMPL,10757,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
12738,TED,1010,1799,10,COND,0,0,,,PR,NE,NDG,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
12770,TED,3300,1869,10,CRSE,0,0,PRE,,,,,,,,SMPL,8999,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
12770,TED,3300,1869,20,COND,0,0,,,CGA,GE,2.5,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
12771,TED,3350,1872,10,CRSE,0,0,PRE,,,,,,,,SMPL,58604,ALL,Y,Y,0,0,Y,,0,,(,,,0,0,,,
12771,TED,3350,1872,20,CRSE,0,0,PRE,,,,,,,,SMPL,9002,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
12771,TED,3350,1872,30,CRSE,0,0,PRE,,,,,,,,SMPL,9004,ALL,Y,Y,0,0,Y,,0,OR,),,,0,0,,,
12771,TED,3350,1872,40,CRSE,0,0,CO,,,,,,,,SMPL,12792,ALL,Y,Y,0,0,Y,,0,AND,,,,0,0,,,
12771,TED,3350,1872,50,CRSE,0,0,CO,,,,,,,,SMPL,12793,ALL,Y,Y,0,0,Y,,0,AND,,,,0,0,,,
12774,TED,3550,1886,10,CRSE,0,0,PRE,,,,,,,,SMPL,58604,ALL,Y,Y,0,0,Y,,0,,(,,,0,0,,,
12774,TED,3550,1886,20,CRSE,0,0,PRE,,,,,,,,SMPL,9002,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
12774,TED,3550,1886,30,CRSE,0,0,PRE,,,,,,,,SMPL,9004,ALL,Y,Y,0,0,Y,,0,OR,),,,0,0,,,
12775,TED,3690,1889,10,CRSE,0,0,PRE,,,,,,,,SMPL,58604,ALL,Y,Y,0,0,Y,,0,,(,,,0,0,,,
12775,TED,3690,1889,20,CRSE,0,0,PRE,,,,,,,,SMPL,9002,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
12775,TED,3690,1889,30,CRSE,0,0,PRE,,,,,,,,SMPL,9004,ALL,Y,Y,0,0,Y,,0,OR,),,,0,0,,,
12776,TED,3750,1895,10,CRSE,0,0,PRE,,,,,,,,SMPL,58604,ALL,Y,Y,0,0,Y,,0,,(,,,0,0,,,
12776,TED,3750,1895,20,CRSE,0,0,PRE,,,,,,,,SMPL,9002,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
12776,TED,3750,1895,30,CRSE,0,0,PRE,,,,,,,,SMPL,9004,ALL,Y,Y,0,0,Y,,0,OR,),,,0,0,,,
12777,TED,4000,3968,10,CRSE,0,0,PRE,,,,,,,,SMPL,12775,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
12777,TED,4000,3968,20,CRSE,0,0,PRE,,,,,,,,SMPL,12774,ALL,Y,Y,0,0,Y,,0,AND,,,,0,0,,,
12780,TED,4120,2965,10,CRSE,0,0,PRE,,,,,,,,SMPL,12770,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
12780,TED,4120,2965,20,COND,0,0,,,TST,EQ,,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,OPPST,MATH,0,0,HS,,
12783,TED,2310,1899,10,CRSE,0,0,PRE,,,,,,,,SMPL,12754,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
12784,TED,4250,1900,10,CRSE,0,0,PRE,,,,,,,,SMPL,12754,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
12784,TED,4250,1900,20,CRSE,0,0,PRE,,,,,,,,SMPL,8999,ALL,Y,Y,0,0,Y,,0,AND,(,,,0,0,,,
12784,TED,4250,1900,30,CRSE,0,0,PRE,,,,,,,,SMPL,8999,ALL,Y,Y,0,0,Y,,0,OR,),,,0,0,,,
12785,TED,4260,1902,10,CRSE,0,0,PRE,,,,,,,,SMPL,12754,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
12785,TED,4260,1902,20,CRSE,0,0,PRE,,,,,,,,SMPL,8999,ALL,Y,Y,0,0,Y,,0,AND,(,,,0,0,,,
12785,TED,4260,1902,30,CRSE,0,0,PRE,,,,,,,,SMPL,8999,ALL,Y,Y,0,0,Y,,0,OR,),,,0,0,,,
12785,TED,4260,1902,40,COND,0,0,,,PR,NE,NDG,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
12786,TED,4270,1906,10,CRSE,0,0,PRE,,,,,,,,SMPL,12754,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
12786,TED,4270,1906,20,COND,0,0,,,CGA,GE,2.5,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
12787,TED,4280,2017,10,CRSE,0,0,PRE,,,,,,,,SMPL,12754,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
12787,TED,4280,2017,20,COND,0,0,,,PR,NE,NDG,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
12787,TED,4280,2017,30,CRSE,0,0,PRE,,,,,,,,SMPL,8999,ALL,Y,Y,0,0,Y,,0,AND,(,,,0,0,,,
12787,TED,4280,2017,40,CRSE,0,0,PRE,,,,,,,,SMPL,8999,ALL,Y,Y,0,0,Y,,0,OR,),,,0,0,,,
12788,TED,4290,2018,10,CRSE,0,0,PRE,,,,,,,,SMPL,12754,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
12788,TED,4290,2018,20,CRSE,0,0,PRE,,,,,,,,SMPL,8999,ALL,Y,Y,0,0,Y,,0,AND,,,,0,0,,,
12788,TED,4290,2018,40,COND,0,0,,,PR,NE,NDG,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
12791,TED,4320,2019,10,CRSE,0,0,PRE,,,,,,,,SMPL,12771,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
12791,TED,4320,2019,20,CRSE,0,0,PRE,,,,,,,,SMPL,12792,ALL,Y,Y,0,0,Y,,0,AND,,,,0,0,,,
12791,TED,4320,2019,30,CRSE,0,0,PRE,,,,,,,,SMPL,12793,ALL,Y,Y,0,0,Y,,0,AND,,,,0,0,,,
12792,TED,4330,2974,10,CRSE,0,0,PRE,,,,,,,,SMPL,58604,ALL,Y,Y,0,0,Y,,0,,(,,,0,0,,,
12792,TED,4330,2974,20,CRSE,0,0,PRE,,,,,,,,SMPL,9002,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
12792,TED,4330,2974,30,CRSE,0,0,PRE,,,,,,,,SMPL,9004,ALL,Y,Y,0,0,Y,,0,OR,),,,0,0,,,
12792,TED,4330,2974,40,CRSE,0,0,CO,,,,,,,,SMPL,12793,ALL,Y,Y,0,0,Y,,0,AND,,,,0,0,,,
12792,TED,4330,2974,50,CRSE,0,0,CO,,,,,,,,SMPL,12771,ALL,Y,Y,0,0,Y,,0,AND,,,,0,0,,,
12793,TED,4340,2051,10,CRSE,0,0,PRE,,,,,,,,SMPL,58604,ALL,Y,Y,0,0,Y,,0,,(,,,0,0,,,
12793,TED,4340,2051,20,CRSE,0,0,PRE,,,,,,,,SMPL,9002,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
12793,TED,4340,2051,30,CRSE,0,0,PRE,,,,,,,,SMPL,9004,ALL,Y,Y,0,0,Y,,0,OR,),,,0,0,,,
12793,TED,4340,2051,40,CRSE,0,0,CO,,,,,,,,SMPL,12792,ALL,Y,Y,0,0,Y,,0,AND,,,,0,0,,,
12793,TED,4340,2051,50,CRSE,0,0,CO,,,,,,,,SMPL,12771,ALL,Y,Y,0,0,Y,,0,AND,,,,0,0,,,
12794,TED,4350,3970,10,CRSE,0,0,PRE,,,,,,,,SMPL,12771,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
12794,TED,4350,3970,20,CRSE,0,0,PRE,,,,,,,,SMPL,12792,ALL,Y,Y,0,0,Y,,0,AND,,,,0,0,,,
12794,TED,4350,3970,30,CRSE,0,0,PRE,,,,,,,,SMPL,12793,ALL,Y,Y,0,0,Y,,0,AND,,,,0,0,,,
12795,TED,4370,2981,10,CRSE,0,0,PRE,,,,,,,,SMPL,8999,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
12795,TED,4370,2981,20,CRSE,0,0,PRE,,,,,,,,SMPL,8999,ALL,Y,Y,0,0,Y,,0,AND,,,,0,0,,,
12796,TED,4390,3972,10,COND,0,0,,,LVL,NE,10,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
12796,TED,4390,3972,20,COND,0,0,,,LVL,NE,20,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
12796,TED,4390,3972,30,CRSE,0,0,PRE,,,,,,,,SMPL,12795,ALL,Y,Y,0,0,Y,,0,AND,,,,0,0,,,
12796,TED,4390,3972,40,CRSE,0,0,PRE,,,,,,,,SMPL,9002,ALL,Y,Y,0,0,Y,,0,AND,,,,0,0,,,
12796,TED,4390,3972,50,CRSE,0,0,PRE,,,,,,,,SMPL,9004,ALL,Y,Y,0,0,Y,,0,AND,,,,0,0,,,
12799,TED,4570,1762,10,COND,0,0,,,PL,NE,,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
12802,TED,4600,3514,20,COND,0,0,,,CGA,GE,2.75,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
12803,TED,4604,3973,20,COND,0,0,,,CGA,GE,2.75,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
12804,TED,4610,2540,10,CRSE,0,0,PRE,,,,,,,,SMPL,58604,ALL,Y,Y,0,0,Y,,0,,(,,,0,0,,,
12804,TED,4610,2540,20,CRSE,0,0,PRE,,,,,,,,SMPL,9002,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
12804,TED,4610,2540,30,CRSE,0,0,PRE,,,,,,,,SMPL,9004,ALL,Y,Y,0,0,Y,,0,OR,),,,0,0,,,
12805,TED,4630,2545,10,COND,0,0,,,PL,NE,,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
12806,TED,4640,3975,10,COND,0,0,,,CGA,GE,2.75,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
12807,TED,4644,3976,10,COND,0,0,,,CGA,GE,2.75,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
12808,TED,2360,2555,10,COND,0,0,,,GRP,EQ,TPP,,,,SMPL,,ALL,Y,Y,0,0,,,0,,(,,,0,0,,,
12808,TED,2360,2555,20,COND,0,0,,,GRP,EQ,EACT,,,,SMPL,,ALL,Y,Y,0,0,,,0,OR,),,,0,0,,,
12808,TED,2360,2555,30,COND,0,0,,,CGA,GE,2.5,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,(,,,0,0,,,
12808,TED,2360,2555,40,COND,0,0,,,PL,EQ,ELEDMS,,,,SMPL,,ALL,Y,Y,0,0,,,0,OR,),,,0,0,,,
12813,TED,4750,2638,10,CRSE,0,0,PRE,,,,,,,,SMPL,12812,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
12824,TED,4980,8637,10,COND,0,0,,,PL,NE,,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
12943,THEA,2030,8653,10,COND,0,0,,,PL,NE,,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
12944,THEA,2510,1931,10,CRSE,0,0,PRE,,,,,,,,SMPL,8738,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
12945,THEA,3760,1942,10,RQ,0,0,PRE,2,,,,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
12945,THEA,3760,1942,20,COND,0,0,,,LVL,NE,10,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
12945,THEA,3760,1942,30,COND,0,0,,,LVL,NE,20,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
12946,THEA,3770,1943,10,RQ,0,0,PRE,2,,,,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
12946,THEA,3770,1943,20,COND,0,0,,,LVL,NE,10,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
12947,THEA,4030,8662,10,COND,0,0,,,PL,NE,,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
12948,THEA,4050,1952,10,COND,0,0,,,LVL,NE,10,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
12948,THEA,4050,1952,20,COND,0,0,,,LVL,NE,20,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
12949,THEA,4780,1980,10,RQ,0,0,PRE,2,,,,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
12949,THEA,4780,1980,20,COND,0,0,,,LVL,NE,10,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
12949,THEA,4780,1980,30,COND,0,0,,,LVL,NE,20,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
12950,THEA,4790,1981,10,RQ,0,0,PRE,2,,,,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
12950,THEA,4790,1981,20,COND,0,0,,,LVL,NE,10,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
12950,THEA,4790,1981,30,COND,0,0,,,LVL,NE,20,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
50015,UBNS,3000,1507,10,CRSE,0,0,PRE,,,,,,,,SMPL,10751,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
50022,UBNS,4900,1508,10,CRSE,0,0,PRE,,,,,,,,SMPL,50014,ALL,Y,Y,0,0,Y,,0,,(,,,0,0,,,
50022,UBNS,4900,1508,20,CRSE,0,0,PRE,,,,,,,,SMPL,11388,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
50022,UBNS,4900,1508,30,CRSE,0,0,PRE,,,,,,,,SMPL,11392,ALL,Y,Y,0,0,Y,,0,OR,),,,0,0,,,
50036,US,1010,7068,10,COND,0,0,,,PR,NE,NDG,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
50036,US,1010,7068,20,COND,0,0,,,LVL,NE,20,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
50036,US,1010,7068,30,COND,0,0,,,LVL,NE,30,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
50036,US,1010,7068,40,COND,0,0,,,LVL,NE,40,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
50038,US,1020,603,10,COND,0,0,,,LVL,EQ,10,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
50038,US,1020,603,20,COND,0,0,,,GRP,EQ,TLCS,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
50041,WGST,2010,6693,10,RQ,0,0,PRE,19,,,,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
50042,WGST,2020,2312,10,RQ,0,0,PRE,19,,,,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
50044,WGST,3000,8547,10,COND,0,0,,,PL,NE,,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
50045,WGST,3020,2313,10,COND,0,0,,,LVL,GE,30,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
50045,WGST,3020,2313,20,CRSE,0,0,PRE,,,,,,,,SMPL,50041,ALL,Y,Y,0,0,Y,,0,AND,(,,,0,0,,,
50045,WGST,3020,2313,30,CRSE,0,0,PRE,,,,,,,,SMPL,50042,ALL,Y,Y,0,0,Y,,0,OR,),,,0,0,,,
50046,WGST,3050,2314,10,COND,0,0,,,LVL,NE,10,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
50046,WGST,3050,2314,20,COND,0,0,,,LVL,NE,20,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
50048,WGST,3120,2315,10,COND,0,0,,,LVL,NE,10,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
50048,WGST,3120,2315,20,COND,0,0,,,LVL,NE,20,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
50049,WGST,3130,6035,10,COND,0,0,,,PL,NE,,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
50050,WGST,3250,2316,10,COND,0,0,,,LVL,NE,10,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
50050,WGST,3250,2316,20,COND,0,0,,,LVL,NE,20,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
50051,WGST,3490,2317,10,COND,0,0,,,LVL,NE,10,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
50051,WGST,3490,2317,20,COND,0,0,,,LVL,NE,20,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
50052,WGST,3580,2318,10,COND,0,0,,,LVL,NE,10,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
50052,WGST,3580,2318,20,COND,0,0,,,LVL,NE,20,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
50053,WGST,3600,2319,10,COND,0,0,,,LVL,NE,10,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
50053,WGST,3600,2319,20,COND,0,0,,,LVL,NE,20,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
50054,WGST,3750,2321,10,COND,0,0,,,LVL,GE,30,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
50054,WGST,3750,2321,20,COND,0,0,,,PR,NE,NDG,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
50054,WGST,3750,2321,30,COND,0,0,,,CGA,GE,2.25,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
50055,WGST,4010,2327,10,COND,0,0,,,LVL,NE,10,,,,SMPL,,ALL,Y,Y,2,0,,,0,,,,,0,0,,,
50055,WGST,4010,2327,20,COND,0,0,,,LVL,NE,20,,,,SMPL,,ALL,Y,Y,2,0,,,0,AND,,,,0,0,,,
50055,WGST,4010,2327,30,COND,0,0,,,LVL,NE,30,,,,SMPL,,ALL,Y,Y,2,0,,,0,AND,,,,0,0,,,
50055,WGST,4010,2327,40,CRSE,0,0,PRE,,,,,,,,SMPL,50041,ALL,Y,Y,2,0,Y,,0,AND,,,,0,0,,,
50055,WGST,4010,2327,50,CRSE,0,0,PRE,,,,,,,,SMPL,50042,ALL,Y,Y,2,0,Y,,0,AND,,,,0,0,,,
50056,WGST,4020,2330,10,CRSE,0,0,PRE,,,,,,,,SMPL,50041,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
50056,WGST,4020,2330,20,CRSE,0,0,PRE,,,,,,,,SMPL,50042,ALL,Y,Y,0,0,Y,,0,AND,,,,0,0,,,
50056,WGST,4020,2330,30,COND,0,0,,,PL,IN,15,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
50056,WGST,4020,2330,40,COND,0,0,,,CGA,GE,3,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
50057,WGST,4040,2336,10,COND,0,0,,,LVL,NE,10,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
50057,WGST,4040,2336,20,COND,0,0,,,LVL,NE,20,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
50058,WGST,4050,2345,10,CRSE,0,0,PRE,,,,,,,,SMPL,50041,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
50058,WGST,4050,2345,20,CRSE,0,0,PRE,,,,,,,,SMPL,50042,ALL,Y,Y,0,0,Y,,0,AND,,,,0,0,,,
50059,WGST,4060,2347,10,COND,0,0,,,LVL,NE,10,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
50059,WGST,4060,2347,20,COND,0,0,,,LVL,NE,20,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
50060,WGST,4150,2352,10,COND,0,0,,,LVL,NE,10,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
50060,WGST,4150,2352,20,COND,0,0,,,LVL,NE,20,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
50061,WGST,4250,2355,10,RQ,0,0,PRE,2,,,,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
50062,WGST,4260,2357,10,COND,0,0,,,PL,IN,17,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
50063,WGST,4270,2358,10,RQ,0,0,PRE,19,,,,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
50063,WGST,4270,2358,20,RQ,0,0,PRE,2,,,,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
50064,WGST,4470,2359,10,COND,0,0,,,LVL,NE,10,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
50064,WGST,4470,2359,20,COND,0,0,,,LVL,NE,20,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
50066,WGST,4880,2361,10,COND,0,0,,,LVL,NE,10,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
50066,WGST,4880,2361,20,COND,0,0,,,LVL,NE,20,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
50067,WGST,4910,2363,10,COND,0,0,,,LVL,NE,10,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
50067,WGST,4910,2363,20,COND,0,0,,,LVL,NE,20,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
50068,WGST,4930,2365,10,COND,0,0,,,PL,NE,,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
50069,WGST,4960,2366,10,COND,0,0,,,PL,NE,,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
50070,WGST,4970,8564,10,COND,0,0,,,PL,NE,,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
50071,WGST,4990,8566,10,COND,0,0,,,PL,NE,,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
50079,WRWS,1010,2020,10,RQ,0,0,PRE,2,,,,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
